transaction_id,customer_id,account_type,branch_code,transaction_type,transaction_amount,transaction_date,channel,balance_after_transaction,merchant_category_code,geo_location
T102878,C11787,Current,BR-006,Deposit,54441,2024-04-19 03:37:41,Atm,231693,5329,"28.537963, 87.950725"
T102879,C12129,Savings,BR-004,Deposit,12187,2024-07-04 01:01:04,Atm,382325,8565,"29.101933, 84.939999"
T102880,C10960,Current,BR-015,Online Payment,23862,2023-06-01 05:54:23,Atm,290238,1939,"28.304354, 84.450044"
T102881,C12026,Current,BR-016,Deposit,82717,2024-08-24 02:16:50,Mobile Banking,440256,2728,"28.247006, 80.214857"
T102882,C11421,Current,BR-004,Withdrawal,9696,2024-04-03 07:20:38,Internet,329910,8309,"29.745806, 86.27766"
T102883,C10797,Savings,BR-008,Online Payment,18413,2024-10-25 15:17:08,Counter,346197,3452,"27.654618, 82.345098"
T102884,C11344,Business,BR-018,Transfer,66649,2023-12-30 16:41:33,Counter,156063,7144,"26.995497, 87.357934"
T102885,C12321,Business,BR-012,Transfer,23805,2023-09-06 10:57:31,Counter,264445,9466,"27.797322, 85.941377"
T102886,C10102,Business,BR-004,Online Payment,67464,2025-01-09 16:54:18,Qr,160682,8518,"27.13248, 87.358294"
T102887,C12822,Current,BR-009,Withdrawal,73545,2023-09-13 19:31:20,Mobile Banking,82463,6299,"29.797369, 80.108989"
T102888,C11713,Business,BR-017,Online Payment,78745,2024-07-11 12:32:16,Atm,166750,8898,"29.488876, 80.641257"
T102889,C12113,Business,BR-002,Deposit,2123,2024-05-13 05:44:53,Qr,287610,1205,"29.702518, 82.772125"
T102890,C10548,Business,BR-011,Deposit,59896,2023-08-30 05:34:49,Counter,474656,7854,"27.876241, 82.353577"
T102891,C11266,Savings,BR-003,Withdrawal,80173,2024-09-28 03:51:10,Counter,435091,7493,"27.860329, 82.071567"
T102892,C10827,Business,BR-012,Withdrawal,92297 USD,2024-05-23 02:27:59,Atm,27081,1734,"27.662686, 82.263521"
T102893,C11332,Savings,BR-019,Withdrawal,64529,2023-12-31 23:26:11,Counter,25354,5906,"27.410262, 85.166837"
T102894,C11635,Savings,BR-017,Withdrawal,61727,2024-07-09 07:29:19,Counter,94297,1116,"27.003129, 84.056928"
T102895,C10521,Current,BR-014,Deposit,33948,2025-03-12 23:09:41,Mobile Banking,281444,5797,"29.410068, 83.246291"
T102896,C12938,Current,BR-013,Online Payment,37904,2024-01-15 02:10:05,Atm,65384,4790,"26.02002, 82.022258"
T102897,C12868,Business,BR-010,Deposit,15479,2025-05-12 23:27:01,Qr,358171,4301,"28.75793, 84.136031"
T102898,C11711,Savings,BR-004,Deposit,59764,2025-05-21 18:42:19,Counter,122684,6147,"28.935296, 83.042525"
T102899,C12771,Current,BR-001,Withdrawal,27866,2024-11-20 17:51:53,Mobile Banking,324036,3392,"27.493234, 86.267812"
T102900,C11145,Current,BR-012,Deposit,68199 USD,2023-06-29 13:07:09,Counter,36525,9690,"26.291063, 84.847063"
T102901,C12617,Savings,BR-018,Deposit,36160,2023-06-25 00:20:48,Counter,420748,3712,"29.713837, 83.824344"
T102902,C10393,Current,BR-012,Withdrawal,94833,2025-04-20 08:27:31,Mobile Banking,7464,1611,"28.228917, 81.31587"
T102903,C11299,Current,BR-001,Transfer,69222,2024-12-07 05:22:55,Counter,17562,9247,"29.86418, 84.65432"
T102904,C11490,Business,BR-006,Withdrawal,16187,2024-04-22 15:14:07,Mobile Banking,370536,5185,"27.447062, 87.869732"
T102905,C12047,Current,BR-006,Deposit,48968,2025-05-10 18:03:14,Counter,56514,3699,"26.964109, 84.192597"
T102906,C10806,Business,BR-020,Withdrawal,23325,2023-12-24 07:05:21,Mobile Banking,376572,3095,"27.588696, 87.877078"
T102907,C12386,Current,BR-016,Deposit,95386,2023-12-12 15:03:56,Qr,113564,3505,"29.265697, 86.889309"
T102908,C12004,Current,BR-014,Deposit,6743,2023-08-17 22:59:41,Counter,371191,1602,"26.171346, 84.387053"
T102909,C10916,Current,BR-004,Deposit,93159,2023-06-20 17:08:47,Counter,468435,7664,"26.577557, 87.992707"
T102910,C12470,Savings,BR-020,Deposit,36827,2023-09-07 19:20:53,Mobile Banking,33634,8521,"26.871947, 81.733724"
T102911,C10885,Current,BR-018,Deposit,11105,2024-01-26 04:00:16,Qr,263204,8969,"28.610775, 82.374026"
T102912,C12788,Savings,BR-004,Online Payment,65797,2023-06-10 06:46:40,Internet,272413,8878,"26.283859, 82.373873"
T102913,C11523,Savings,BR-008,Transfer,16129,2025-03-18 18:25:17,Internet,195215,8810,"29.045853, 82.190126"
T102914,C11666,Current,BR-015,Deposit,14326,2024-04-19 19:58:40,Internet,24065,8544,"27.709215, 85.960663"
T102915,C12369,Current,BR-013,Deposit,63746,2023-12-10 22:25:13,Internet,266039,1090,"27.364705, 81.536745"
T102916,C11383,Current,BR-005,Transfer,60703,2024-01-04 21:03:13,Counter,344003,8355,"26.311285, 80.318588"
T102917,C10998,Business,BR-009,Online Payment,28831,2024-07-22 06:47:02,Mobile Banking,144424,2557,"26.587202, 81.813859"
T102918,C11414,Current,BR-004,Transfer,69026,2023-11-05 05:46:37,Atm,443953,7499,"26.92279, 80.627723"
T102919,C11428,Business,BR-004,Online Payment,6097,2023-07-04 14:16:29,Internet,105127,7150,"28.72435, 84.329651"
T102920,C10756,Savings,BR-018,Deposit,55606,2023-11-26 20:07:29,Mobile Banking,97426,4636,"27.66359, 86.93971"
T102921,C11780,Current,BR-014,Withdrawal,78329,2023-12-29 10:19:40,Atm,426232,4525,"28.415058, 85.64101"
T102922,C11861,Savings,BR-007,Transfer,49915,2024-06-05 22:48:47,Counter,193376,9718,"29.184408, 82.913069"
T102923,C11207,Business,BR-013,Deposit,42192,2025-01-04 03:12:53,Counter,12962,2744,"26.508263, 86.052686"
T102924,C10625,Current,BR-003,Deposit,62639,2024-03-15 07:02:21,Internet,34302,7913,"26.095433, 86.253008"
T102925,C12210,Business,BR-005,Transfer,66177,2024-04-10 09:42:21,Counter,348526,9364,"27.613803, 85.271688"
T102926,C11007,Savings,BR-017,Deposit,21917,2024-07-05 04:48:55,Atm,5011,8981,"28.179113, 87.668447"
T102927,C10722,Current,BR-017,Transfer,37961,2024-09-30 23:08:00,Mobile Banking,392860,5518,"27.902257, 80.43476"
T102928,C10597,Business,BR-008,Transfer,13528,2024-10-28 17:02:19,Atm,20782,3011,"29.797737, 80.799244"
T102929,C11529,Savings,BR-009,Transfer,44034,2023-08-22 15:08:00,Atm,199763,5498,"27.342678, 87.810367"
T102930,C11202,Current,BR-001,Withdrawal,10358,2024-02-17 09:23:52,Internet,121654,5393,"29.325777, 82.017403"
T102931,C10145,Current,BR-013,Transfer,57875,2025-01-28 14:51:07,Mobile Banking,433941,5800,"26.79686, 86.440324"
T102932,C11357,Business,BR-003,Online Payment,81680 USD,2024-05-01 16:18:33,Mobile Banking,10196,6773,"28.356673, 84.306588"
T102933,C12853,Current,BR-009,Deposit,95047,2023-07-15 23:44:45,Qr,44459,2830,"28.055956, 87.276947"
T102934,C10175,Savings,BR-017,Online Payment,5569 USD,2024-01-26 03:45:41,Counter,88245,1510,"26.786347, 86.188171"
T102935,C10263,Current,BR-002,Transfer,28954,2025-04-16 00:39:18,Mobile Banking,79863,1673,"29.125674, 85.997724"
T102936,C10030,Savings,BR-012,Online Payment,6356,2024-11-26 05:55:19,Qr,386350,2088,"29.229774, 82.184893"
T102937,C11294,Current,BR-013,Transfer,76356,2024-02-01 08:25:34,Counter,251463,6663,"28.317646, 87.771996"
T102938,C12576,Current,BR-008,Transfer,34037,2024-12-06 21:49:12,Internet,364154,1783,"29.246173, 80.532174"
T102939,C12826,Current,BR-019,Withdrawal,99234,2024-12-13 23:00:51,Qr,33769,6980,"27.043958, 87.82329"
T102940,C12795,Current,BR-002,Online Payment,1751,2024-12-14 07:55:21,Counter,370673,3267,"26.048384, 83.873861"
T102941,C12009,Business,BR-012,Online Payment,50388,2025-02-09 05:49:44,Counter,257433,6357,"29.109834, 80.733761"
T102942,C12647,Business,BR-005,Deposit,84830,2024-01-01 13:49:40,Mobile Banking,25700,3644,"29.055665, 85.883881"
T102943,C10756,Current,BR-002,Withdrawal,25151,2024-06-17 04:44:22,Qr,247864,4879,"26.531493, 85.555137"
T102944,C12467,Savings,BR-010,Transfer,27486,2024-01-12 09:39:29,Internet,212428,6551,"28.358341, 80.757413"
T102945,C10501,Current,BR-002,Transfer,75154,2023-07-18 15:02:55,Qr,470643,5009,"29.507431, 84.567101"
T102946,C12830,Business,BR-016,Online Payment,16284,2023-09-13 01:17:34,Qr,232237,4208,"28.969918, 80.459309"
T102947,C11208,Savings,BR-015,Transfer,33887,2023-05-28 02:18:53,Counter,268413,3730,"27.365894, 81.230777"
T102948,C10266,Current,BR-002,Transfer,21721,2024-11-22 13:41:16,Mobile Banking,384775,3501,"29.192393, 86.097662"
T102949,C12689,Current,BR-013,Online Payment,75664,2023-05-31 23:34:21,Qr,307024,9846,"27.098541, 84.819892"
T102950,C11811,Current,BR-012,Deposit,78084,2024-09-10 08:19:35,Atm,115003,6848,"28.095508, 80.740375"
T102951,C11302,Savings,BR-016,Withdrawal,59892,2023-06-29 08:21:49,Qr,140392,6868,"27.464848, 86.731958"
T102952,C10997,Business,BR-005,Withdrawal,45353,2023-12-01 07:52:09,Atm,50589,1154,"29.390481, 82.04348"
T102953,C11668,Current,BR-011,Withdrawal,34151,2025-04-01 23:16:35,Counter,251606,7422,"28.919581, 86.249598"
T102954,C11590,Current,BR-009,Online Payment,49911,2024-01-04 07:26:05,Mobile Banking,208348,7126,"29.562956, 86.438633"
T102955,C11303,Current,BR-017,Transfer,30547,2025-03-16 22:25:44,Counter,36897,3028,"29.522378, 85.331797"
T102956,C12487,Current,BR-008,Online Payment,84030,2024-12-25 23:05:21,Counter,190637,5360,"27.226064, 85.920147"
T102957,C10503,Current,BR-015,Online Payment,30354 USD,2024-02-21 02:32:05,Qr,163002,3494,"26.410939, 83.237927"
T102958,C12335,Savings,BR-019,Deposit,84145,2024-01-22 10:40:15,Qr,189305,7267,"29.269895, 85.147078"
T102959,C11906,Current,BR-009,Deposit,57518,2025-05-21 12:01:40,Mobile Banking,214893,9727,"29.458631, 85.707561"
T102960,C12222,Current,BR-019,Deposit,14572,2025-04-23 16:25:28,Qr,277524,7472,"27.326612, 86.459227"
T102961,C11789,Current,BR-018,Deposit,3571,2023-08-29 12:13:08,Qr,208968,6098,"26.050447, 83.119097"
T102962,C12801,Business,BR-017,Withdrawal,95904,2024-10-27 03:01:43,Internet,71934,5057,"27.194977, 82.007158"
T102963,C10171,Savings,BR-005,Withdrawal,8429,2024-09-12 02:11:56,Mobile Banking,56830,2897,"28.398893, 84.428946"
T102964,C12086,Savings,BR-012,Deposit,34965,2024-05-21 00:44:14,Atm,268673,4899,"26.468057, 80.153437"
T102965,C10278,Business,BR-002,Deposit,46950,2025-02-07 02:47:43,Qr,253364,4170,"29.104455, 81.809664"
T102966,C12293,Current,BR-019,Deposit,54320,2024-07-17 22:55:50,Counter,357742,4156,"28.696776, 81.082533"
T102967,C12814,Current,BR-010,Withdrawal,93908,2023-12-15 01:43:32,Internet,234294,9402,"26.761389, 82.978276"
T102968,C12729,Current,BR-003,Online Payment,6497,2024-10-16 09:35:23,Internet,83987,4917,"29.544704, 83.559368"
T102969,C10481,Savings,BR-003,Online Payment,98009,2024-05-17 13:03:09,Counter,50178,5303,"29.723425, 85.207701"
T102970,C10538,Current,BR-009,Deposit,35625,2023-09-15 18:41:56,Internet,139009,8564,"26.487732, 84.984374"
T102971,C11169,Savings,BR-004,Withdrawal,53172,2024-08-21 15:35:01,Qr,385096,2624,"26.53896, 82.083403"
T102972,C11241,Current,BR-013,Deposit,90206,2024-08-16 04:23:31,Mobile Banking,40886,8153,"27.318556, 87.07253"
T102973,C11094,Business,BR-006,Deposit,83920,2024-08-19 11:18:25,Counter,50699,4303,"27.674361, 82.870721"
T102974,C10656,Current,BR-019,Transfer,84630,2023-06-24 04:58:21,Internet,77396,3549,"28.117949, 84.650587"
T102975,C11109,Current,BR-014,Online Payment,23384,2024-09-27 10:20:36,Internet,91678,8068,"29.144772, 84.891562"
T102976,C10955,Savings,BR-002,Deposit,61430,2023-06-17 08:15:35,Qr,26279,9771,"27.789947, 82.313367"
T102977,C11027,Savings,BR-013,Withdrawal,83469,2025-03-28 19:13:27,Mobile Banking,432322,9822,"29.499651, 87.860009"
T102978,C10029,Savings,BR-003,Transfer,25222,2024-09-18 19:42:38,Internet,111776,9379,"28.03711, 81.669461"
T102979,C11788,Savings,BR-003,Deposit,70653,2023-12-26 13:20:35,Internet,102444,8789,"26.868896, 87.816084"
T102980,C10813,Business,BR-019,Deposit,82006,2024-04-06 14:43:30,Atm,369444,2697,"28.681273, 80.391595"
T102981,C10810,Savings,BR-009,Withdrawal,94888,2023-09-26 11:29:41,Counter,114793,2355,"29.380684, 81.730193"
T102982,C12072,Current,BR-006,Transfer,62912,2023-10-30 01:00:37,Internet,379422,7555,"26.091317, 87.048987"
T102983,C10727,Savings,BR-006,Withdrawal,8099,2025-04-18 03:39:44,Counter,211809,6429,"26.205529, 81.599727"
T102984,C12936,Current,BR-009,Transfer,22536,2024-10-19 12:46:07,Counter,172616,2718,"28.277595, 84.812286"
T102985,C11467,Current,BR-015,Transfer,43063,2023-08-23 02:12:51,Atm,366391,3888,"27.984843, 83.104324"
T102986,C11558,Current,BR-005,Deposit,2196,2024-12-16 06:35:00,Internet,243262,2742,"29.099134, 80.986775"
T102987,C11556,Savings,BR-012,Withdrawal,25379,2024-02-09 18:43:04,Qr,9997,2380,"27.431004, 83.956047"
T102988,C12143,Business,BR-014,Online Payment,26301,2024-01-12 05:40:01,Mobile Banking,107102,8663,"26.887714, 87.008533"
T102989,C12069,Business,BR-014,Withdrawal,19815,2023-08-28 10:28:56,Internet,348855,9740,"29.165676, 80.743786"
T102990,C10888,Savings,BR-017,Withdrawal,29409,2023-09-28 10:44:20,Internet,379189,8943,"28.824151, 82.768358"
T102991,C12974,Savings,BR-010,Withdrawal,15178,2025-01-18 08:14:07,Counter,41860,4165,"27.93162, 80.059113"
T102992,C12952,Business,BR-003,Online Payment,56714,2024-09-02 11:43:23,Atm,266369,5292,"26.433483, 85.988702"
T102993,C10506,Savings,BR-006,Transfer,5205,2023-10-21 00:38:56,Internet,111114,3871,"27.146571, 83.019118"
T102994,C11071,Current,BR-004,Deposit,94948,2024-08-26 11:24:21,Counter,453686,9602,"27.844115, 82.119591"
T102995,C11326,Current,BR-012,Transfer,2939,2023-08-02 13:58:08,Counter,114218,8796,"26.370263, 83.040374"
T102996,C12178,Business,BR-004,Deposit,69020,2024-11-22 18:36:55,Qr,363908,8696,"26.810042, 83.652838"
T102997,C12325,Business,BR-006,Deposit,43719,2025-04-19 16:49:02,Counter,108041,3240,"26.229905, 85.591831"
T102998,C12160,Business,BR-020,Deposit,42921,2024-01-07 16:53:31,Mobile Banking,375368,5507,"28.928329, 80.591474"
T102999,C10199,Savings,BR-004,Deposit,13593,2023-08-06 18:25:16,Atm,326800,9014,"27.099267, 87.385463"
T103000,C11413,Current,BR-006,Transfer,17169,2024-08-25 18:02:49,Atm,446096,5331,"29.301399, 85.385843"
T103001,C12252,Business,BR-013,Transfer,7631,2023-10-10 10:40:23,Atm,193150,7596,"27.907112, 82.920662"
T103002,C10147,Current,BR-008,Online Payment,37151,2024-05-04 21:37:33,Qr,482862,9306,"28.450962, 87.661294"
T103003,C10229,Current,BR-016,Deposit,7836,2024-06-10 23:15:13,Mobile Banking,77290,5651,"27.340026, 86.269259"
T103004,C11838,Business,BR-016,Online Payment,7810,2023-07-18 19:36:00,Counter,57633,9950,"27.331799, 81.872717"
T103005,C12970,Current,BR-008,Online Payment,67255,2023-09-20 17:20:15,Mobile Banking,289799,3389,"26.071482, 82.439117"
T103006,C12563,Savings,BR-017,Transfer,14075,2023-10-18 05:18:32,Internet,122118,9383,"27.638538, 85.00951"
T103007,C12118,Business,BR-006,Deposit,62524,2023-06-22 07:06:38,Atm,175673,7205,"29.299017, 82.407862"
T103008,C12019,Current,BR-008,Transfer,45703,2023-08-25 23:00:27,Counter,4114,8573,"27.092576, 80.737075"
T103009,C11373,Savings,BR-004,Withdrawal,23352,2025-04-25 08:04:13,Atm,289646,7663,"27.686015, 82.589001"
T103010,C12130,Savings,BR-005,Deposit,80897,2024-03-03 05:30:58,Counter,50768,7067,"29.225992, 83.873443"
T103011,C10923,Savings,BR-010,Deposit,1531,2024-02-26 12:11:02,Mobile Banking,311272,9195,"27.640241, 87.197376"
T103012,C11103,Savings,BR-010,Transfer,74703,2024-11-27 05:04:38,Counter,414244,8396,"26.414808, 82.849001"
T103013,C11322,Current,BR-006,Deposit,37581,2024-11-22 03:47:27,Counter,449781,3706,"27.875421, 84.607647"
T103014,C12799,Current,BR-003,Online Payment,92673,2024-08-15 09:12:44,Atm,84123,2625,"26.256939, 81.728385"
T103015,C10858,Business,BR-003,Deposit,9657,2024-10-05 22:13:05,Mobile Banking,109255,8303,"26.808777, 80.020089"
T103016,C12997,Business,BR-002,Withdrawal,75071,2025-04-14 07:17:01,Internet,167405,7716,"26.869017, 83.088849"
T103017,C11093,Current,BR-008,Transfer,262,2025-02-17 07:06:50,Qr,4174,6801,"28.54098, 85.306119"
T103018,C10825,Current,BR-012,Deposit,34842,2025-04-05 14:53:04,Internet,118769,8559,"29.481437, 82.123759"
T103019,C12480,Current,BR-014,Online Payment,19775,2024-09-11 16:07:23,Mobile Banking,298542,9018,"26.235518, 87.841283"
T103020,C11303,Savings,BR-017,Withdrawal,74097,2023-05-30 11:17:33,Qr,430145,3633,"29.874743, 85.557173"
T103021,C10689,Current,BR-008,Withdrawal,17115,2023-07-09 02:54:36,Qr,136393,7129,"28.644474, 81.339976"
T103022,C11131,Current,BR-007,Online Payment,50157,2024-09-03 23:25:15,Qr,386693,3443,"26.939163, 87.466433"
T103023,C10448,Business,BR-011,Transfer,32691,2025-01-30 21:03:09,Atm,228043,3020,"26.029841, 80.453238"
T103024,C11761,Current,BR-008,Deposit,93683,2023-11-11 10:23:56,Atm,243580,6446,"27.876393, 80.562485"
T103025,C12617,Current,BR-008,Withdrawal,9933,2024-08-14 18:32:47,Mobile Banking,187493,4159,"27.589126, 83.544971"
T103026,C12062,Current,BR-015,Deposit,7996,2023-11-06 01:55:02,Counter,73635,4597,"26.970974, 83.423315"
T103027,C12509,Savings,BR-008,Deposit,33072,2024-01-10 06:30:50,Counter,286904,9407,"28.161501, 81.900436"
T103028,C12062,Business,BR-002,Deposit,49833,2024-05-07 03:12:31,Atm,405576,8715,"28.581217, 80.327261"
T103029,C11891,Current,BR-009,Deposit,41900,2025-03-14 09:57:30,Counter,142385,2663,"28.893993, 87.339705"
T103030,C12506,Current,BR-009,Withdrawal,96144,2024-02-20 23:48:57,Mobile Banking,393818,3131,"29.136827, 84.454905"
T103031,C10629,Business,BR-008,Deposit,5447,2024-01-11 19:05:29,Internet,243878,8039,"29.128336, 84.050926"
T103032,C11578,Savings,BR-015,Deposit,59163,2023-10-17 05:00:52,Internet,218070,2043,"27.314334, 83.465031"
T103033,C10066,Savings,BR-019,Online Payment,95950,2024-07-07 13:54:11,Internet,400017,9987,"29.329578, 85.371722"
T103034,C12138,Savings,BR-020,Transfer,2743,2023-11-17 07:52:49,Qr,277274,8524,"29.280939, 84.842051"
T103035,C11298,Business,BR-002,Deposit,40885,2023-06-16 05:32:02,Counter,408487,9673,"29.810369, 83.728645"
T103036,C11569,Savings,BR-009,Withdrawal,18781,2024-10-19 12:38:20,Counter,410291,4819,"26.945006, 82.746442"
T103037,C10325,Savings,BR-005,Transfer,50126,2024-09-18 23:23:45,Qr,496671,9786,"26.509873, 81.647512"
T103038,C10497,Savings,BR-016,Deposit,15992,2025-01-31 04:54:55,Counter,370359,6596,"28.651417, 84.624767"
T103039,C12949,Savings,BR-004,Transfer,47399,2024-01-06 22:34:44,Counter,151056,6036,"28.636791, 85.807529"
T103040,C12312,Current,BR-011,Withdrawal,17173,2023-07-10 22:27:01,Counter,351239,4282,"27.982874, 86.921374"
T103041,C11503,Savings,BR-007,Deposit,30782,2025-05-03 06:45:23,Internet,324086,1598,"28.272942, 84.337609"
T103042,C12412,Business,BR-009,Deposit,97898,2025-02-11 00:55:31,Mobile Banking,144933,7774,"27.316492, 80.543404"
T103043,C10391,Savings,BR-018,Withdrawal,96994 USD,2024-01-13 03:11:58,Qr,99970,9278,"28.39006, 82.312335"
T103044,C11545,Current,BR-017,Online Payment,14389,2023-09-29 10:40:51,Mobile Banking,83203,2692,"26.180668, 82.870798"
T103045,C11283,Business,BR-003,Withdrawal,8027,2023-09-23 09:35:16,Counter,465592,5960,"29.58945, 81.988239"
T103046,C11073,Business,BR-002,Deposit,48430,2024-05-26 00:46:08,Mobile Banking,193319,7300,"26.262783, 80.859855"
T103047,C11834,Business,BR-005,Deposit,66807,2023-12-09 10:36:26,Mobile Banking,201173,2457,"28.017081, 82.147092"
T103048,C12988,Current,BR-014,Deposit,77554,2024-07-10 15:34:32,Internet,153049,8395,"27.950283, 85.148759"
T103049,C11396,Business,BR-006,Withdrawal,65528,2024-04-12 22:48:26,Atm,444833,9279,"28.566306, 86.205939"
T103050,C11326,Business,BR-010,Online Payment,50701,2023-08-07 21:07:57,Internet,451689,9737,"26.935922, 84.548861"
T103051,C10826,Savings,BR-008,Transfer,77565,2024-07-21 07:32:55,Atm,218726,2643,"26.164201, 85.53159"
T103052,C12925,Current,BR-008,Deposit,2639,2025-02-11 09:40:19,Atm,351321,9335,"29.259704, 85.471016"
T103053,C12528,Current,BR-007,Transfer,22769,2024-05-20 13:51:34,Mobile Banking,73902,7036,"28.280712, 81.678238"
T103054,C12545,Current,BR-009,Withdrawal,71068,2023-07-03 23:33:51,Qr,93172,7049,"29.418073, 86.499717"
T103055,C11887,Business,BR-003,Deposit,20744,2023-11-14 08:58:11,Counter,147702,1456,"27.220737, 83.806032"
T103056,C10924,Current,BR-015,Withdrawal,18845,2025-02-28 13:38:46,Counter,21056,7697,"29.606082, 82.595635"
T103057,C10214,Business,BR-002,Online Payment,28328,2023-08-26 09:27:16,Mobile Banking,139454,6274,"27.089152, 87.584991"
T103058,C11740,Savings,BR-013,Transfer,34621,2023-07-21 17:16:32,Atm,56739,1434,"28.366729, 82.428723"
T103059,C12063,Current,BR-003,Withdrawal,97339,2023-09-11 07:30:08,Internet,344829,7823,"29.791649, 83.703241"
T103060,C12316,Savings,BR-012,Transfer,27028,2024-08-07 21:26:30,Mobile Banking,49639,1003,"29.910467, 81.109494"
T103061,C11394,Current,BR-009,Transfer,18422,2023-10-11 14:46:06,Mobile Banking,454054,8772,"27.140584, 83.745611"
T103062,C12086,Savings,BR-017,Deposit,57814,2024-09-17 05:16:34,Atm,440257,5795,"27.908395, 84.249174"
T103063,C12532,Savings,BR-013,Online Payment,87996,2024-11-06 13:35:03,Counter,264136,3548,"26.299068, 85.882699"
T103064,C11107,Savings,BR-009,Withdrawal,62392,2023-06-06 10:13:18,Internet,73394,9738,"28.583515, 83.166835"
T103065,C11244,Current,BR-008,Transfer,29155,2023-10-24 00:52:47,Internet,330801,5959,"27.418171, 85.899553"
